FilterTextHtml.mime_types	application/x-maven-pom+xml	1
FilterTextHtml.mime_types	application/x.microsummary+xml	3
FilterTextHtml.mime_types	????????????application/xml	1
FilterTextHtml.mime_types	application/xml,	179
FilterTextHtml.mime_types	application/+xml	2
FilterTextHtml.mime_types	application/xml	8748038
FilterTextHtml.mime_types	application/xml,application/xml	3
FilterTextHtml.mime_types	application/xml+atom	23
FilterTextHtml.mime_types	application/xmltext/xml	7
FilterTextHtml.mime_types	application/x-ms-excel	2
FilterTextHtml.mime_types	application/x-msexcel	3183
FilterTextHtml.mime_types	application/x-mspowerpoint	99
FilterTextHtml.mime_types	application/x-msword-doc	3061
FilterTextHtml.mime_types	application-x/octet-stream	110
FilterTextHtml.mime_types	application/x-octet-stream	6113
FilterTextHtml.mime_types	application/x-pcenv-cellml+xml	6
FilterTextHtml.mime_types	application/x-pcs-mcd+xml	2
FilterTextHtml.mime_types	application/xpcstreet-pdf	35
FilterTextHtml.mime_types	application-x/pdf	1
FilterTextHtml.mime_types	application/xpdf	15
FilterTextHtml.mime_types	application/x.pdf	3
FilterTextHtml.mime_types	application/x-pdf	67400
FilterTextHtml.mime_types	application/x-pocket-excel	1
FilterTextHtml.mime_types	application/x-powerpoint	31
FilterTextHtml.mime_types	application/x-qworum+xml	1
FilterTextHtml.mime_types	application/xrds+xml	94
FilterTextHtml.mime_types	application/xrd+xml	5
FilterTextHtml.mime_types	application/x-rtf	1155
FilterTextHtml.mime_types	application/xslfo+xml	1
FilterTextHtml.mime_types	application/xslt+xml	202
FilterTextHtml.mime_types	application/xsl+xml	4
FilterTextHtml.mime_types	application/xspf+xml	1571
FilterTextHtml.mime_types	application/x-tar	219914
FilterTextHtml.mime_types	application/x-tar,	4
FilterTextHtml.mime_types	application/x-tex	12957
FilterTextHtml.mime_types	application/x-texinfo	309
FilterTextHtml.mime_types	application/xtml+xml	1
FilterTextHtml.mime_types	application/x-unknown-application-octet-stream	40
FilterTextHtml.mime_types	application/x-unknown-application-pdf	53
FilterTextHtml.mime_types	application/x-unknown-application-vnd.ms-powerpoint	9
FilterTextHtml.mime_types	application/x-unknown-image-pdf	2
FilterTextHtml.mime_types	application/x-unknown-octet-stream	1
FilterTextHtml.mime_types	application/x-vcard	62
FilterTextHtml.mime_types	application/x-velocix-rtmpurls2+xml	1
FilterTextHtml.mime_types	application/x-vnd.oasis.opendocument.spreadsheet	1
FilterTextHtml.mime_types	application/x-vnd.oasis.opendocument.text	3
FilterTextHtml.mime_types	application/x-vnd.openxmlformat	21
FilterTextHtml.mime_types	application/xv+xml	56
FilterTextHtml.mime_types	application/x-wordperfect	64
FilterTextHtml.mime_types	application/x-xjavascript	5
FilterTextHtml.mime_types	application/x-xml	35
FilterTextHtml.mime_types	application/xyz-pdf	6
FilterTextHtml.mime_types	applicatio/pdf	1
FilterTextHtml.mime_types	applicatio/unknown	1
FilterTextHtml.mime_types	applicatipon/x-javascript	26
FilterTextHtml.mime_types	applicatoin/x-endnote-library	1
FilterTextHtml.mime_types	applicaton/javascript	7
FilterTextHtml.mime_types	applicaton/json	1
FilterTextHtml.mime_types	applicaton/octet-stream	989
FilterTextHtml.mime_types	applicaton/pdf	35
FilterTextHtml.mime_types	applicaton/save	79
FilterTextHtml.mime_types	applicaton/x-javascript	4
FilterTextHtml.mime_types	applicaton/x-octet-stream	8
FilterTextHtml.mime_types	applicaton/x-wtt	1
FilterTextHtml.mime_types	applicat????on/zip	1
FilterTextHtml.mime_types	applicaton/zip	1
FilterTextHtml.mime_types	applicatopn/pdf	2
FilterTextHtml.mime_types	applicattion/x-java-jnlp-file	1
FilterTextHtml.mime_types	appliciation/x-javascript	104
FilterTextHtml.mime_types	appliction/octet-stream	6
FilterTextHtml.mime_types	applic?tion/pdf	12
FilterTextHtml.mime_types	appliction/pdf	214
FilterTextHtml.mime_types	applikation/pdf	1
FilterTextHtml.mime_types	applikation/x-compress	14
FilterTextHtml.mime_types	applivcation/pdf	21
FilterTextHtml.mime_types	appllication/vnd.adobe.air-application-installer-package+zip	1
FilterTextHtml.mime_types	applocation/pdf	185
FilterTextHtml.mime_types	applocation/x-gadget	1
FilterTextHtml.mime_types	applocation/x-httpd-php	2
FilterTextHtml.mime_types	applocation/xml	2
FilterTextHtml.mime_types	appl/text	2
FilterTextHtml.mime_types	app/pdf	26
FilterTextHtml.mime_types	appplication/octet-stream	12
FilterTextHtml.mime_types	appplication/pdf	803
FilterTextHtml.mime_types	appplication/rss+xml	1
FilterTextHtml.mime_types	appplication/x-gzip	1
FilterTextHtml.mime_types	appplication/x-javascript	6
FilterTextHtml.mime_types	appplication/xml	1
FilterTextHtml.mime_types	app/unknown	6
FilterTextHtml.mime_types	app/x-hotbar-xip20	2
FilterTextHtml.mime_types	arbitrazh/doc	1
FilterTextHtml.mime_types	archive/macos	9
FilterTextHtml.mime_types	archive/octet-stream	8
FilterTextHtml.mime_types	archive/tar	1
FilterTextHtml.mime_types	archive/zip	118
FilterTextHtml.mime_types	archivo/.*	1
FilterTextHtml.mime_types	arhive/rar	12
FilterTextHtml.mime_types	array	18
FilterTextHtml.mime_types	artist303	1
FilterTextHtml.mime_types	ascii/application/vnd.ms-excel	1
FilterTextHtml.mime_types	asp	1
FilterTextHtml.mime_types	atom/xml	1
FilterTextHtml.mime_types	attachment	1
FilterTextHtml.mime_types	attachment/download	8
FilterTextHtml.mime_types	attachment/octet-stream	1
FilterTextHtml.mime_types	attachment/pdf	47
FilterTextHtml.mime_types	auaudio/arf	2
FilterTextHtml.mime_types	<b	1
FilterTextHtml.mime_types	bad/pdf	11
FilterTextHtml.mime_types	bad/type%0d%0a	1
FilterTextHtml.mime_types	bad/type	183
FilterTextHtml.mime_types	bamini/font	1
FilterTextHtml.mime_types	banners/teamlove_banner3.jpg	2
FilterTextHtml.mime_types	bewell	1
FilterTextHtml.mime_types	bin-application/octet-stream	1
FilterTextHtml.mime_types	bin/cue	3
FilterTextHtml.mime_types	biotree/newick	2
FilterTextHtml.mime_types	blah/blah	1
FilterTextHtml.mime_types	blogcontenthome8225wwwmoney2001marh/splitinfinityd/getsony	1
FilterTextHtml.mime_types	blogcontenthome8225wwwnews2001junh/splitinfinityd/getsony	1
FilterTextHtml.mime_types	blogcontenthome8225wwwnews2002augh/splitinfinityd/getsony	1
FilterTextHtml.mime_types	buerokaufmann	1
FilterTextHtml.mime_types	bullshit/plain	1
FilterTextHtml.mime_types	bws-internal/intrasrv-javascript	100
FilterTextHtml.mime_types	c64/octet-stream	4
FilterTextHtml.mime_types	calendar/text	106
FilterTextHtml.mime_types	cannot	118
FilterTextHtml.mime_types	cbc_30072010/pdf	1
FilterTextHtml.mime_types	cgi-script	1
FilterTextHtml.mime_types	charset	111
FilterTextHtml.mime_types	charset\=euc-kr	2
FilterTextHtml.mime_types	charset\=utf-8	2
FilterTextHtml.mime_types	c:\\\\inetpub\\\\wwwroot\\\\enfield-enterprise\\\\/newsletter/documents/e4e	2
FilterTextHtml.mime_types	c:\\\\inetpub\\\\wwwroot\\\\enfield-enterprise\\\\/newsletter/documents/june	1
FilterTextHtml.mime_types	c:\\\\inetpub\\\\wwwroot\\\\enfield-enterprise\\\\/newsletter/documents/may	1
FilterTextHtml.mime_types	citrix/ica	3
FilterTextHtml.mime_types	class/class	4
FilterTextHtml.mime_types	cn	6
FilterTextHtml.mime_types	cnn/user-cookie	1
FilterTextHtml.mime_types	com.html	1
FilterTextHtml.mime_types	comm/bmp.fix	5
FilterTextHtml.mime_types	component/map	1
FilterTextHtml.mime_types	compressed/rar	69
FilterTextHtml.mime_types	compressed/tbz	3
FilterTextHtml.mime_types	compressed/x-tar	2
FilterTextHtml.mime_types	compressed/zip	21
FilterTextHtml.mime_types	configurationmanager.appsettings/rss+xml	2
FilterTextHtml.mime_types	content.191.xml	1
FilterTextHtml.mime_types	content.52.xml	1
FilterTextHtml.mime_types	content/download	1
FilterTextHtml.mime_types	content.picture.f.html	1
FilterTextHtml.mime_types	content/sef	1
FilterTextHtml.mime_types	content/text	7
FilterTextHtml.mime_types	content\='text/html	1
FilterTextHtml.mime_types	content\=text/html	2
FilterTextHtml.mime_types	content-type	277
FilterTextHtml.mime_types	content-type:	3693
FilterTextHtml.mime_types	content-type:application/java-archive	1
FilterTextHtml.mime_types	content-type:application/octed-stream	45
FilterTextHtml.mime_types	content-type:application/pdf	5
FilterTextHtml.mime_types	content-type:application/xml	8
FilterTextHtml.mime_types	content-type:audio/x-scpls	1
FilterTextHtml.mime_types	content-type:image/gif	5
FilterTextHtml.mime_types	content-type:text/css	1
FilterTextHtml.mime_types	content-type:text/vnd.sun.j2me.app-descriptor	1
FilterTextHtml.mime_types	content/unknown	64
FilterTextHtml.mime_types	content.video.c.html	1
FilterTextHtml.mime_types	country	3
FilterTextHtml.mime_types	css/text	19
FilterTextHtml.mime_types	cyon/manual	1
FilterTextHtml.mime_types	dal/coop	50
FilterTextHtml.mime_types	data-app/x-compressed	86
FilterTextHtml.mime_types	data/comma-separated-values	2
FilterTextHtml.mime_types	data/raw	1
FilterTextHtml.mime_types	data/spss	1
FilterTextHtml.mime_types	data/unknown	2
FilterTextHtml.mime_types	dav/unix-directory	1
FilterTextHtml.mime_types	/dbf	1
FilterTextHtml.mime_types	/dbs	4
FilterTextHtml.mime_types	default/unknown	2
FilterTextHtml.mime_types	digitalmedia/image	1
FilterTextHtml.mime_types	display/download	3
FilterTextHtml.mime_types	dmg-application/octet-stream	9
FilterTextHtml.mime_types	dmg/dmg	4
FilterTextHtml.mime_types	dmg/file	2
FilterTextHtml.mime_types	doc	52
FilterTextHtml.mime_types	doc-application/octet-stream	9
FilterTextHtml.mime_types	.docm,application/vnd.ms-word.document.macroenabled.12	1
FilterTextHtml.mime_types	doc/txt	2
FilterTextHtml.mime_types	<!doctype	4
FilterTextHtml.mime_types	document/doc	9
FilterTextHtml.mime_types	document/drawing	2
FilterTextHtml.mime_types	document/dxf	66
FilterTextHtml.mime_types	document/pdf	102
FilterTextHtml.mime_types	'documents/keystonereferenceguide.pdf'	1
FilterTextHtml.mime_types	document/stp	27
FilterTextHtml.mime_types	document/unknown	154
FilterTextHtml.mime_types	document/word	3
FilterTextHtml.mime_types	document/x-doc	268
FilterTextHtml.mime_types	document/x-docx	5
FilterTextHtml.mime_types	document/x-ppt	18
FilterTextHtml.mime_types	document/x-rtf	28
FilterTextHtml.mime_types	document/x-word2007	1
FilterTextHtml.mime_types	document/x-xls	10
FilterTextHtml.mime_types	document/zip	2
FilterTextHtml.mime_types	docushare/thumbnail	22
FilterTextHtml.mime_types	doesn/matter	36
FilterTextHtml.mime_types	dosen/matter	1
FilterTextHtml.mime_types	download/aplication	1
FilterTextHtml.mime_types	download/application	2
FilterTextHtml.mime_types	download/application/gzip	1
FilterTextHtml.mime_types	download/application/octet-stream	1
FilterTextHtml.mime_types	download-application/octet-stream	2
FilterTextHtml.mime_types	download/application/pdf	9
FilterTextHtml.mime_types	download-application/unknown	112
FilterTextHtml.mime_types	download/application/x-gzip	8
FilterTextHtml.mime_types	download/application/x-zip	1
FilterTextHtml.mime_types	download/application/x-zip-compressed	2
FilterTextHtml.mime_types	download/application/zip	5
FilterTextHtml.mime_types	download/download	20
FilterTextHtml.mime_types	download/download/text/plain	1
FilterTextHtml.mime_types	download/file	11
FilterTextHtml.mime_types	download/html	9
FilterTextHtml.mime_types	download/mac	5
FilterTextHtml.mime_types	download/octed-stream	2
FilterTextHtml.mime_types	download/octet-stream	8
FilterTextHtml.mime_types	download/pdf	5
FilterTextHtml.mime_types	download/plain	1
FilterTextHtml.mime_types	download/save	2
FilterTextHtml.mime_types	downloads/msword	3
FilterTextHtml.mime_types	downloads/pdf	2
FilterTextHtml.mime_types	downloads/x-unknown	1
FilterTextHtml.mime_types	download/text/plain	4
FilterTextHtml.mime_types	download/x-vcard	10
FilterTextHtml.mime_types	drawing/dwg	212
FilterTextHtml.mime_types	drawings/x-dwg	1
FilterTextHtml.mime_types	drawings/x-dxf	1
FilterTextHtml.mime_types	drawing/x-dwg	628
FilterTextHtml.mime_types	drawing/x-dxf	32
FilterTextHtml.mime_types	drawing/x-mcd	1
FilterTextHtml.mime_types	dropload/binary	1
FilterTextHtml.mime_types	ds/folder	4
FilterTextHtml.mime_types	ds/softlink	5
FilterTextHtml.mime_types	ds/url	2
FilterTextHtml.mime_types	dtypeapplication/vnd.adobe.air-application-installer-package+zip	1
FilterTextHtml.mime_types	dwg/dwg	1
FilterTextHtml.mime_types	dynamo-internal/forbidden	8
FilterTextHtml.mime_types	dynamo-internal/html	332
FilterTextHtml.mime_types	dynamo-internal/jsp	3
FilterTextHtml.mime_types	dynamo-internal/placeholder	41
FilterTextHtml.mime_types	dynamo-internal/smil	1
FilterTextHtml.mime_types	dynamo-internal/template	3
FilterTextHtml.mime_types	e	3
FilterTextHtml.mime_types	ebms/data	2
FilterTextHtml.mime_types	e/elkubiak/includes/cache/fotex1oqnz81ma7lwkko8c0wsssog-150x300'	1
FilterTextHtml.mime_types	e/elkubiak/includes/cache/fotexat4j9j0ovkwksosw0g884k4g-150x150'	4
FilterTextHtml.mime_types	e/elkubiak/includes/cache/fotexbvqpnxg4sjcwcksogcwk4goo-150x113'	1
FilterTextHtml.mime_types	e/elkubiak/includes/cache/fotexd0czvxb90l4w0gkosg4so8k8-150x150'	1
FilterTextHtml.mime_types	e/elkubiak/includes/cache/fotexo5q0xc368s0s40ow84gk4c0s-150x113'	1
FilterTextHtml.mime_types	e/elkubiak/includes/cache/fotexpri88ihc4vkokc0gs04080o8-150x150'	1
FilterTextHtml.mime_types	e/elkubiak/includes/cache/fotext646bev8jlcoc4gswkogwkc8-150x300'	1
FilterTextHtml.mime_types	e/elkubiak/includes/cache/fotexvic0lwoo8moossgosc4og8oc-150x150'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex11lkbcbb56twokgg8scco4kw4-120x120'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex17uc3yecxny8sssww0ssoc4sc-150x113'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex1j8xlg22ktxc8oowcok84gw4c-150x150'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex1uo4t8ray6m804ssokg4ogs0k-150x150'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex1xxy9lz9uosg0kkg8sw8k0kkg-150x113'	2
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex2110b579fexww0gw40cc4g0k0-150x300'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex26rbcy72abggso4o80480owwg-150x300'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex2cerg9daweo0wgcs8wscsg444-150x300'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex2ghjls89i3vokwo0okk8cwg0c-150x113'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex2wwa28c8fvy88wk4wc00kggk4-130x130'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex32ys27hc562o0kskgc8844o8g-150x300'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex3490j4a9h4mcsc08gow4s8cgk-150x300'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex3aqz8cg98g4ks08ooswow0kwk-150x150'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex3d48t68ydkow048gg40ggss0s-150x150'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex3fx7o9mhtm4gw0kco8kg4wgos-150x150'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex3j40rj2plji8g0sk0ws4c4g4w-150x113'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex3jbqunltl1k404ccsg4484k0o-150x113'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex3odhdib6kqecs8cgg80c4o8go-150x200'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex3w0fsutqo7eo8c0co80004cw8-150x150'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex3wmiii2yapeskko4884gogg4s-150x113'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex3x9b9l6f4yck4oog0cssc48o8-150x113'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex44scfeoqbtq8cgs0cs0sckkkk-150x150'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex45ynwa4dpm2ok0cgkokogccok-150x300'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex49zuck4t6rmswkw000ogw444k-150x150'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex4edvjw9k91gk8wkww0o0408o4-150x113'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex4isgrh65ccyscw8koowkgs8s0-150x300'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex4pd7wq82338kk444cwg8k8wc0-150x150'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex4wf71hayr9q80w4kswws8ogo8-150x300'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex4yhgw2ku2fwggw0c04wks8g8s-130x130'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex4z4zwu6p15cso8gkgo0cowcc0-150x300'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex4zc601qo8co44gckskoo84080-150x300'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex50eovhsb1aos8c0kkssg0wgg0-120x120'	2
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex594y1fogulwco0488gkk40s8k-150x150'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex5ehipy1ntk4kw88k0g8wcsk44-150x150'	2
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex5pbhrpmnzh4wswwo8cc4cogkw-150x113'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex5xlkkd1kbdc800gswcgckso08-150x113'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex68uko4ghhx4wgok4k8o8w0co0-150x113'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex69q1bxqjis08kgowc0444skgg-150x113'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex6c6qbe86x94wos08cg04kc008-150x300'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex6dpogc1bs0sgwc0gc0sw4swww-130x130'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex6eisimswmggskc0s8cog8gsww-140x140'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex6lvub7ka55s0oo0ccg4w88kk8-180x180'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex6my6njjdmxcs88wkgoc84cc44-150x300'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex6xgaidcsim4gs044kk8w0kgks-150x150'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex6xnuff6w00w0sk88k8s444s8k-120x120'	2
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex6zu0hhj9ji800s8soc4ks0skk-150x150'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex73r2lbz1pog0kooo4cg8wgs88-120x120'	2
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex74ncicnkb5cs00sccoo4cw0kw-150x113'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex757nxx14mw4k0wgg4k40s888s-150x113'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex7a7t8zsy5h8gso00sc4sowg0k-130x130'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex7hedjbdzwpgc0kksw808c8o88-150x113'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex7j5p4dkmgxcsg48wk4gg48sok-150x113'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex7jq74b69ai888sc4o00wc8k8c-150x150'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex7l9sfjxu4escws0koogck048o-180x180'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex7rzoie6f5p8g4ws8ww4g00w8w-150x150'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex84lj47seq6ww8ggscw8cwosc0-150x113'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex8ajw2so5fzc4ckoos0kgcgwgs-150x113'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex8awz1khnw4kk4s40s00s8g08g-150x300'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex8e9fcze5u1ogk8g8o8w4g4wcg-150x200'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex8i71i68a6ps0448wck488kc0g-150x113'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex8md8f9bzxe8sckos4wocogks0-140x140'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex8nx1ii53ax0ksw8g0gk08oo4w-150x200'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex8o2fv1ijly808s84c4ck4w440-150x113'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex8ock6eeadns4880ssg0s0s8kw-150x300'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex8pznh6fqw8co0skgkkcckkowo-150x150'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex8rwe9vb9yrcwssk0ksgck4cw0-150x300'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex8x36xepesisk00wc8w8o44k88-150x150'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex8yiz5f3rj9k4w0w8ssk4kgcsw-250x200'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex8ynyj1k5f5csw0080g08sgo8k-150x150'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex91bvndnqjackko408kog0swg4-150x150'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex92o8dpwc3r400skcc0c40ckwk-150x113'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex95wki60g04so0s88csckcgg4o-150x300'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex96jwp1w0j8kk4k0oksc4sc4ck-150x300'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex9ajgxgwra9s0o4w8o44cs4o0c-150x150'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex9o7vw03x28kccg0848cwog8g8-150x113'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotex9sw234usqzwosgkws8k4848g4-150x113'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotexa2gjz2mmkc8wkkg0s8cgokow0-150x300'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotexa6h8bh36p5440ogk04cwwk048-150x113'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotexaaydx4ysum0wgo8sc0kswccc0-150x300'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotexackh7m3boxcswooo0k4s4kwck-200x200'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotexalhsvwsx588w48wckcggggkco-140x140'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotexatgh44r1ubs48440kgowg8ggk-150x113'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotexatryazs12k8ws88wwcc84gkc0-150x150'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotexatu9fv691uwo84skwcc4o8oks-130x130'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotexb2ypd4rdbtsg80sk444ks8scg-150x150'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotexb32t2u2w0i88ssskg08wkck8c-130x130'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotexb3yrt4yqwj4so4g0o84c4cgg0-150x150'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotexb7kik4objj4koswsw0k48k44w-150x113'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotexbfuqyv9x29wkgsc0w00g0c0s8-150x200'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotexbgvzvjp3bqgo404wwwwwwo8gw-150x300'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotexbmzg8seprhw8g8og0w0088w44-150x200'	4
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotexbn5u40ao8pc840w48g840og44-150x113'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotexbwnqhyfrf7k0oww8ok888kwk8-150x113'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotexbz6ll9fd7bsc0ko8k4w0sk804-150x113'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotexc4bpr4qw3io8kk0wk048oksos-150x150'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotexc8ha3km1scg0g40co0c0g08co-150x113'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotexc9cvi3063tsggo080g04wsw04-130x130'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotexc9cvi3063tsggo080g04wsw04-461x180'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotexcai1dumv7r40s4kosow48wws0-150x113'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotexcbh3d1z1bd44sc4sk4wc40so4-150x150'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotexcmd9flf5zjksgc4g0ok4cccgw-150x113'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotexcnlh9rswgao04o4wc4gk88ws4-150x300'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotexcs88a1xj8bkgoo8o8kso0o8wk-150x150'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotexcsdo77yl8rw4g48gkcs8sko44-150x113'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotexd6ypdlunkfwcg0004g48skcg4-150x113'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotexd9z5rjy0w00000so0c0gww4sw-150x150'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotexdltvaqfs39s88sw0og48s0gok-130x130'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotexdm3i8i7g7f48sccgck0s0sscc-130x130'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotexdm5bzgfzskggcwswoc4kogskk-120x120'	2
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotexdoe2urwlf9s88wgoo8o808gok-150x150'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotexdqfj9ujperwocgwwcgcc0gg04-130x130'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotexdt94jcv64bsogg8g008ssws4w-150x300'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotexef9tve734jk0oko0ksgoso884-150x150'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotexepan6sa96qgcs0kgwws0owokw-150x113'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotexev8lvhxu29cswwgo8wg40g8oo-150x150'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotexf0v49eet6m0w4cg0ws0wgoogk-150x113'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotexf1tfmfvjgu80s44484k0scw4o-150x300'	1
FilterTextHtml.mime_types	/elkubiak/includes/cache/fotexf2jc4gfczjcoc4g4kok0k8k88-150x150'	1
FilterTextHtml.mime_types	encodestatement	4
FilterTextHtml.mime_types	encoding/x-compress	50
FilterTextHtml.mime_types	encoding/x-gzip	31
FilterTextHtml.mime_types	error:	171
FilterTextHtml.mime_types	etpub\\\\wwwroot\\\\enfield-enterprise\\\\/newsletter/documents/september	1
FilterTextHtml.mime_types	event_photos/js	1
